project_id,project_name,project_number,land_required_ha,land_available_ha,land_to_be_acquired_ha,land_acquired_till_now_ha,sanction_count,sanction_number,sanction_date,sanction_date_iso,sanction_amount,sanction_amount_total,first_sanction_date,last_sanction_date,num_3a,num_3A,num_3D,total_notifications,first_3a_date,last_3a_date,first_3A_date,last_3A_date,first_3D_date,last_3D_date,first_notification_date,last_notification_date,land_available_pct,land_acquisition_progress_pct,land_remaining_to_acquire_ha,days_3a_to_3A,days_3A_to_3D,days_3a_to_3D,notification_active_span_days,latest_stage,stage_3D_reached,source_url
57785,Construction of ROB at Km 189 / 400 ( Railway Km 115 / 5 - 7 ) of Madanapalli - Naidupet road in lieu of L . C . No . 83 in the state of Andhra Pradesh .,MO/2018/57785,6,1.19,4.81,0,0,,,,,0,,,4,2,2,8,2016-02-27,2016-02-27,2018-05-24,2018-05-24,2019-05-16,2019-05-16,2016-02-27,2019-05-16,19.8333,0.0,4.81,817,357,1174,1174,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57785
57921,Rehabilitation and up gradation of the In - Principle approved National Highway stretch of Tumkur-Kortagere - Pavagada - Kalyanadurg from Km 75/0 to 89/2 and Km 120/590 to 152/000 in the state of Andhra Pradesh,MO/2018/57921,135.7,89.1,46.6,0,1,No. RW/NH-12014/20/2017-APIP-7 No. RW/NH-12014/20/2017-APIP-7,30/08/2017,2017-08-30,0,0,2017-08-30,2017-08-30,2,0,0,2,2018-12-11,2018-12-11,,,,,2018-12-11,2018-12-11,65.6595,0.0,46.6,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57921
57953,Rehabilitation and Up-Gradation of NH - 165 from km 0/000 to 64 / 020 (Pamaru to Akiveedu section ) to two lane with paved shoulders in the state of Andhra Pradesh ( Package I from Km 0/000 to 64/020 ),MO/2018/57953,290.453,108.779,181.674,0,3,RW/NH-12014/24/2021-AP-Zone-III RW/NH-12014/24/2021-AP-Zone-III,16/03/2022,2022-03-16,3172200000,12230900000,2022-03-16,2022-12-28,12,22,14,48,2016-07-28,2022-07-01,2018-05-24,2025-11-12,2019-05-16,2025-06-13,2016-07-28,2025-11-12,37.4515,0.0,181.674,665,357,1022,3394,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=57953
58002,Construction of proposed 4 - Lane ROB and its approaches in lieu of existing Level Crossing No . 45 C at Km 93/400 ( Railway Chainage 70/903) on NH - 205 in the state of Andhra Pradesh .,MO/2018/58002,4.03,0,4.03,0,1,RWINH-12014/AP (3)/16-S&R (B) RWINH-12014/AP (3)/16-S&R (B),07/07/2017,2017-07-07,603800000,603800000,2017-07-07,2017-07-07,4,2,2,8,2016-08-23,2022-07-06,2018-05-25,2018-05-25,2018-12-08,2018-12-08,2016-08-23,2022-07-06,0.0,0.0,4.03,640,197,837,2143,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58002
58003,Construction of proposed 4 - Lane ROB and its approaches in lieu of existing Level Crossing No 48E/C at Km 96/800 (Railway Chainage Km 74/431) on NH - 205 in the state of Andhra Pradesh .,MO/2018/58003,8.94,0,8.94,0,1,RWINH-12014/AP (39)/16-S&R (B) RWINH-12014/AP (39)/16-S&R (B),22/03/2017,2017-03-22,688300000,688300000,2017-03-22,2017-03-22,4,2,2,8,2016-08-23,2022-07-07,2018-05-25,2018-05-25,2018-12-07,2018-12-07,2016-08-23,2022-07-07,0.0,0.0,8.94,640,196,836,2144,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58003
58074,Rehabilitation and upgradation of NH - 42 from Km 76/00 to Km 102/130 ( Design Chainage 76/000 to 99/971 excluding Km 77/300 to 78/350 ) ( Rapthadu to Bathalapalli Section ) to four lane on EPC mode in the state of Andhra Pradesh .,MO/2018/58074,33.285,0,33.285,0,2,RW/NH-12014/113/2016-AP/P-7 RW/NH-12014/113/2016-AP/P-7,13/03/2018,2018-03-13,2449500000,4899000000,2018-03-13,2018-03-13,4,4,4,12,2018-01-12,2022-07-26,2019-06-22,2020-06-05,2019-11-22,2021-05-24,2018-01-12,2022-07-26,0.0,0.0,33.285,526,153,679,1656,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58074
58079,Construction of proposed 4 - lane ROB and its approaches in lieu of existing level crossing No. 67 at Km. 133/200 ( Railway chainage Km.109/300-400 ) on NH - 205 in the state of Andhra Pradesh,MO/2018/58079,9.041,0,9.041,0,0,,,,,0,,,2,4,2,8,2016-08-08,2016-08-08,2018-05-25,2018-05-25,2019-01-04,2019-01-04,2016-08-08,2019-01-04,0.0,0.0,9.041,655,224,879,879,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58079
58080,Construction of proposed 4 - Lane of existing level crossing No.75 at Km. 145/200 (Railway Chainage 121/470 ) on NH-205 in the state of Andhra Pradesh,MO/2018/58080,9.539,0,9.539,0,0,,,,,0,,,4,6,4,14,2016-08-08,2018-05-25,2018-05-25,2019-09-27,2018-12-31,2020-09-25,2016-08-08,2020-09-25,0.0,0.0,9.539,655,220,875,1509,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=58080
61266,Widening to 4L +PS from Km 19.840 to Km 20.150 and Improvement of BC Road on NH-73 Mangaluru Tumkur Section in the State of Karnataka Under Annual Plan 24-25 Widening to 4L +PS from Km 19.840 to Km 20.150 and Improvement of BC Road on NH-73 Mangaluru Tumkur Section in the State of Karnataka Under Annual Plan 24-25,MO/2024/61266,10,0,10,0.0245023,1,RW/BNG/NH-73/Km.19.840-20.150/10/2024-Part(1) RW/BNG/NH-73/Km.19.840-20.150/10/2024-Part(1),06/11/2025,2025-11-06,14500000,14500000,2025-11-06,2025-11-06,2,2,2,6,2026-02-24,2026-02-24,2026-03-19,2026-03-19,2026-06-08,2026-06-08,2026-02-24,2026-06-08,0.0,0.245,9.975498,23,81,104,104,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61266
61326,Widening to 4-Lane from Km.344.500 to Km.400.150 (Sira-Byrenahalli Section) of NH-69 in the State of Karnataka Widening to 4-Lane from Km.344.500 to Km.400.150 (Sira-Byrenahalli Section) of NH-69 in the State of Karnataka,MO/2024/61326,60,0,60,0.117999,1,No. NH-12014/84/2024/KNTISOuth-l (Comp. No. 247058) No. NH-12014/84/2024/KNTISOuth-l (Comp. No. 247058),04/03/2025,2025-03-04,1640000000,1640000000,2025-03-04,2025-03-04,2,4,4,10,2025-01-13,2025-01-13,2025-08-13,2025-12-17,2025-12-09,2026-03-19,2025-01-13,2026-03-19,0.0,0.1967,59.882001,212,118,330,430,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61326
60854,Construction of Maski Bypass at existing Km 144.220 and ends at existing Km 151.760 (Design chainage 0.00 to 8.485) and Sindhanur Bypass at existing Km 168.370 and ends at existing Km 180.800 (Design chainage Km 0.00 to 11.65) on NH 150A in the State of Karnataka Under NH(O) on EPC Mode Under Annual Plan (Job No NH-150A-KNT-2022-23-981) Construction of Maski Bypass at existing Km 144.220 and ends at existing Km 151.760 (Design chainage 0.00 to 8.485) and Sindhanur Bypass at existing Km 168.370 and ends at existing Km 180.800 (Design chainage Km 0.00 to 11.65) on NH 150A in the State of Karnataka Under NH(O) on EPC Mode Under Annual Plan (Job No NH-150A-KNT-2022-23-981),MO/2023/60854,140,0,140,0,1,RWIBNG/NH-150A/Maski&SindhanurBypass/62/2023 RWIBNG/NH-150A/Maski&SindhanurBypass/62/2023,13/03/2023,2023-03-13,940000000,940000000,2023-03-13,2023-03-13,2,8,8,18,2023-02-06,2023-02-06,2023-03-09,2024-03-15,2024-02-19,2025-01-09,2023-02-06,2025-01-09,0.0,0.0,140,31,347,378,703,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60854
60863,Widennig 4L+PS NH548B from Km 118.450 (Near Shirguppi) to 128.450 (Near Ankali) in the State of Karnataka Package-2 (Job No. NH-548B-KNT-2022-23-982) Widennig 4L+PS NH548B from Km 118.450 (Near Shirguppi) to 128.450 (Near Ankali) in the State of Karnataka Package-2 (Job No. NH-548B-KNT-2022-23-982),MO/2023/60863,85,0,85,0,1,RW/BNG/NH548B/Km.118.450-128.450/13/2022 RW/BNG/NH548B/Km.118.450-128.450/13/2022,13/03/2023,2023-03-13,520000000,520000000,2023-03-13,2023-03-13,4,6,2,12,2023-01-13,2023-01-13,2023-02-17,2026-01-21,2024-09-19,2024-09-19,2023-01-13,2026-01-21,0.0,0.0,85,35,580,615,1104,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60863
60864,Widening of Cross Drains on NH-169 Shivamogga - Mangalore section from Km 124.00 to Km 153.00 (Tanikod - Mala Gate) in Chikkamagalur and Udupi Dist. in The State of Karnataka on EPC Mode is being proposed under annual plan for the year 2023-24,MO/2023/60864,10,0,10,0,0,,,,,0,,,2,0,0,2,2023-02-28,2023-02-28,,,,,2023-02-28,2023-02-28,0.0,0.0,10,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60864
60889,Construction of Chintamani bypass starts at existing Km 428.880(Ds Km 0.00)and ends at Km 444.010(Ds Km 15.58)on NH-69 in the state of Karnataka (Job No NH-69-KNT-2022-23-989) Construction of Chintamani bypass starts at existing Km 428.880(Ds Km 0.00)and ends at Km 444.010(Ds Km 15.58)on NH-69 in the state of Karnataka (Job No NH-69-KNT-2022-23-989),MO/2023/60889,100,0,100,0,1,NH-12014/02/2022/KNT/South-1 NH-12014/02/2022/KNT/South-1,24/03/2023,2023-03-24,118000000,118000000,2023-03-24,2023-03-24,2,8,8,18,2023-03-22,2023-03-22,2023-06-13,2025-05-26,2024-02-16,2025-09-23,2023-03-22,2025-09-23,0.0,0.0,100,83,248,331,916,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60889
60894,Widening to 4 lane with pavedshoulders from design chainage Km.27.780(SH chainage Km.459.500) to Km.57.320 (Sh Chainage Km.489.040) Belur to Hassan section of NH-373 in the State of Karnataka (Job No.NH-373-KNT-2022-23-988) Widening to 4 lane with pavedshoulders from design chainage Km.27.780(SH chainage Km.459.500) to Km.57.320 (Sh Chainage Km.489.040) Belur to Hassan section of NH-373 in the State of Karnataka (Job No.NH-373-KNT-2022-23-988),MO/2023/60894,60,0,60,0.0561,1,RW/BNG/NH-373Km27.780-Km57.32024/2023 RW/BNG/NH-373Km27.780-Km57.32024/2023,24/03/2023,2023-03-24,167000000,167000000,2023-03-24,2023-03-24,4,4,4,12,2023-03-22,2023-11-13,2023-11-22,2024-06-21,2024-05-08,2024-08-12,2023-03-22,2024-08-12,0.0,0.0935,59.9439,245,168,413,509,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60894
60897,Widening to 4L+PS of NH-548B from Km 140.200 (Near Chikkodi) to 167.326 (at Gotur) in the State of Karnataka Under NH (O) on EPC modeunder Annual plan (Job No.NH-548B-KNT-2024-24-1002 Package 3,MO/2023/60897,85,0,85,0,1,RW/BNG/NH-548B/Km.140.200-167.326/15/2023 RW/BNG/NH-548B/Km.140.200-167.326/15/2023,06/02/2024,2024-02-06,126000000,126000000,2024-02-06,2024-02-06,4,4,2,10,2023-01-13,2023-01-13,2023-12-22,2025-06-30,2024-12-16,2024-12-16,2023-01-13,2025-06-30,0.0,0.0,85,343,360,703,899,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60897
60903,Widening to Two lane with paved shoulders from KB Cross to Chunchanhalli Design ch. 485.240 Km (Exisiting Km.494) to design Ch 523.393 Km (Ext Km.533.152) from Design Ch 530.393 (ext Km.540.175) to Design Ch 534.476 (Ext Km.544.200) at Nelligerre of NH 150A in the State of Karnataka (NH-150A-KNT-2022-23-977) Widening to Two lane with paved shoulders from KB Cross to Chunchanhalli Design ch. 485.240 Km (Exisiting Km.494) to design Ch 523.393 Km (Ext Km.533.152) from Design Ch 530.393 (ext Km.540.175) to Design Ch 534.476 (Ext Km.544.200) at Nelligerre of NH 150A in the State of Karnataka (NH-150A-KNT-2022-23-977),MO/2023/60903,150,0,150,0.369832,1,RW/BNG/NH-150A/Km494-533$540-544/55/2022 RW/BNG/NH-150A/Km494-533$540-544/55/2022,08/03/2023,2023-03-08,137000000,137000000,2023-03-08,2023-03-08,4,8,4,16,2017-04-18,2025-01-13,2023-06-30,2025-03-26,2024-06-14,2024-06-28,2017-04-18,2025-03-26,0.0,0.2466,149.630168,2264,350,2614,2899,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60903
60959,Construction of 2-Lane ROB in lieu of LC -110E at existing Km 340.640 (Sudh Cross in Balllari City Limits) on Old NH-63 (New NH-67) Hosapete to Ballari Section in the State of Karnataka Job No. NH-67-KNT-2022-23-990 Construction of 2-Lane ROB in lieu of LC -110E at existing Km 340.640 (Sudh Cross in Balllari City Limits) on Old NH-63 (New NH-67) Hosapete to Ballari Section in the State of Karnataka Job No. NH-67-KNT-2022-23-990,MO/2023/60959,18,0,18,0.0515,1,RW/BNG/NH-67(Old NH-63)ROB/KM340to640/148/2023 RW/BNG/NH-67(Old NH-63)ROB/KM340to640/148/2023,27/03/2023,2023-03-27,910000000,910000000,2023-03-27,2023-03-27,2,4,4,10,2023-06-28,2023-06-28,2023-08-21,2024-02-05,2023-12-15,2024-12-25,2023-06-28,2024-12-25,0.0,0.2861,17.9485,54,116,170,546,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60959
60961,Widening of intermediate/two lane to 2 Lane with Paved Shoulders of from existing chainages Km 112.750 to 142.000 (Lingasugur to Mudbal Cross) and from Km 147.070 to Km 149.070 to Km 149.070 (Maski City Limit) of Jewaragi - Chamarajnagar Section 150A in the State of karnataka under Annual Plan (Job No. NH-150A-KNT-2021-22-951),MO/2023/60961,10,0,10,0.3663632,1,RW/NH-12037/12/2021-22/KNT/Zone-III RW/NH-12037/12/2021-22/KNT/Zone-III,30/03/2022,2022-03-30,255000000,255000000,2022-03-30,2022-03-30,4,4,4,12,2017-09-29,2023-07-05,2023-12-29,2024-07-18,2024-07-18,2025-05-30,2017-09-29,2025-05-30,0.0,3.6636,9.633637,2282,202,2484,2800,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60961
60966,Widening to 2.Lane with Paved Shoulders from Km 67.00 to 115.00 (design chainages) Kadur to Hosadurga Section of NH-173 in the State of Karnataka (Job No NH-173-KNT-2022-23-980) Widening to 2.Lane with Paved Shoulders from Km 67.00 to 115.00 (design chainages) Kadur to Hosadurga Section of NH-173 in the State of Karnataka (Job No NH-173-KNT-2022-23-980),MO/2023/60966,69,0,69,0.0416,1,No. RW BNG NH-173 KM66-116 11 2022 No. RW BNG NH-173 KM66-116 11 2022,13/03/2023,2023-03-13,148000000,148000000,2023-03-13,2023-03-13,10,6,6,22,2022-08-22,2023-07-05,2024-02-05,2025-10-17,2024-07-24,2025-01-16,2022-08-22,2025-10-17,0.0,0.0603,68.9584,532,170,702,1152,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=60966
61011,Widening to 2 lane with paved shoulders from 0 .00 to 37.850 of NH-766C Byndoor Ranebennur section in the State of Karntaka (Job No.766C-KNT-2022-23-969) Widening to 2 lane with paved shoulders from 0 .00 to 37.850 of NH-766C Byndoor Ranebennur section in the State of Karntaka (Job No.766C-KNT-2022-23-969),MO/2023/61011,23,0,23,0.0141,1,,85/23/2022,,29,29,,,2,2,2,6,2022-06-24,2022-06-24,2023-10-10,2023-10-10,2024-02-26,2024-02-26,2022-06-24,2024-02-26,0.0,0.0613,22.9859,473,139,612,612,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61011
61064,Widening of existing road to 2 lane with Paved Shoulders from km 15.980 (Megaravalli) to km 30.750 (Agumbe) of NH-169A on Thirthahalli- Malpe section in the state of Karnataka on EPC mode. (Job No. 169A-KNT-2017-18-874),MO/2023/61064,10,0,10,0.807,1,RW/NH-12037/16/2021-22/KNT/Zone-South RW/NH-12037/16/2021-22/KNT/Zone-South,28/03/2022,2022-03-28,73500000,73500000,2022-03-28,2022-03-28,2,2,2,6,2017-05-31,2017-05-31,2023-11-14,2023-11-14,2024-02-16,2024-02-16,2017-05-31,2024-02-16,0.0,8.07,9.193,2358,94,2452,2452,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61064
61070,Widening to two lane with paved shoulder of NH 73 from Km 75.00 to Km 86.20 (Charmadi Ghat) of Mangalore Tumkur Section in the State of Karnataka (Job No. NH-73-KNT-2023-24-999 Widening to two lane with paved shoulder of NH 73 from Km 75.00 to Km 86.20 (Charmadi Ghat) of Mangalore Tumkur Section in the State of Karnataka,MO/2023/61070,10,0,10,0.0701466,1,,86/08/2023,,19,19,,,2,4,4,10,2023-11-13,2023-11-13,2024-01-02,2025-01-09,2024-06-14,2025-02-28,2023-11-13,2025-02-28,0.0,0.7015,9.929853,50,164,214,473,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61070
61071,Widening to two lane with paved shoulder to NH-73 (New spur road Ujire-Dharmasthala-Periyashanthi in the state of Karnataka Widening to two lane with paved shoulder to NH-73 (New spur road Ujire-Dharmasthala-Periyashanthi in the state of Karnataka,MO/2023/61071,48,0,48,0.0739,1,RW/BNG/NH-73/Spur Road/07/2023 RW/BNG/NH-73/Spur Road/07/2023,08/01/2024,2024-01-08,613000000,613000000,2024-01-08,2024-01-08,2,4,4,10,2023-11-13,2023-11-13,2024-03-12,2024-10-22,2024-10-25,2025-02-28,2023-11-13,2025-02-28,0.0,0.154,47.9261,120,227,347,473,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61071
61095,Mangaluru Mangaluru,MO/2023/61095,10,0,10,0,0,,,,,0,,,0,0,0,0,,,,,,,,,0.0,0.0,10,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61095
61121,Widening to four lane from Km 0.00 to Km 15.850 at Telengana / Karnataka border to near Miriyan to Chincholi section of NH-167N in the state of Karnataka (Job No. NH-167N-KNT-2023-24-1001) Widening to four lane from Km 0.00 to Km 15.850 at Telengana / Karnataka border to near Miriyan to Chincholi section of NH-167N in the state of Karnataka (Job No. NH-167N-KNT-2023-24-1001),MO/2023/61121,105,0,105,0.935,1,.RW/BNG/NH-167N/Km 0-15.850/03/2023(1) .RW/BNG/NH-167N/Km 0-15.850/03/2023(1),05/02/2024,2024-02-05,490000000,490000000,2024-02-05,2024-02-05,2,4,6,12,2024-03-12,2024-03-12,2024-06-14,2025-04-02,2025-04-08,2025-09-23,2024-03-12,2025-09-23,0.0,0.8905,104.065,94,298,392,560,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61121
61122,Reconstructions of Major Bridge at Km 173.600 across Lakshmanathirtha river and its approaches from Km 176.400 in Hunsur town limits on NH-275 Bantwal Bangalore section the State of Karnataka Reconstructions of Major Bridge at Km 173.600 across Lakshmanathirtha river and its approaches from Km 176.400 in Hunsur town limits on NH-275 Bantwal Bangalore section the State of Karnataka,MO/2023/61122,10,0,10,0.1308,1,No. RW/BNG/NH-275/Km. 1 73.600 /36/2021 No. RW/BNG/NH-275/Km. 1 73.600 /36/2021,11/12/2023,2023-12-11,103500000,103500000,2023-12-11,2023-12-11,2,2,2,6,2024-03-12,2024-03-12,2024-07-18,2024-07-18,2025-04-08,2025-04-08,2024-03-12,2025-04-08,0.0,1.308,9.8692,128,264,392,392,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61122
61123,Construction of ROB in lieu of LC No. 27 of Mysuru Chamarajanagar railway line at Km 654.950 (Railway Chainage Km 31.900) on NH-150A Jewargi - Chamarajanagar section in the state of Karnataka Construction of ROB in lieu of LC No. 27 of Mysuru Chamarajanagar railway line at Km 654.950 (Railway Chainage Km 31.900) on NH-150A Jewargi - Chamarajanagar section in the state of Karnataka,MO/2023/61123,10,0,10,0,0,,,,,0,,,0,0,0,0,,,,,,,,,0.0,0.0,10,,,,,No Notification,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61123
61148,Construction for Widening to Two Lane Paved Shoulders from Km 0.000 (Mudigere) to Km 26.326 (Mugutihalli) of NH 173 Mudigere Kadur section in the State of Karnataka DELETE Construction for Widening to Two Lane Paved Shoulders from Km 0.000 (Mudigere) to Km 26.326 (Mugutihalli) of NH 173 Mudigere Kadur section in the State of Karnataka DELETE,MO/2024/61148,12,0,12,0.0101513,0,,,,,0,,,2,0,0,2,2017-02-07,2017-02-07,,,,,2017-02-07,2017-02-07,0.0,0.0846,11.989849,,,,0,3a,0,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61148
61170,"Construction of additional 2-lane ROB near Hangarahalli ,from Km 79.830 to Km 80.650, on NH-373 in the State ol Karnataka (Job No. NH-373-KNT-2023-24-1005) Construction of additional 2-lane ROB near Hangarahalli ,from Km 79.830 to Km 80.650, on NH-373 in the State ol Karnataka (Job No. NH-373-KNT-2023-24-1005)",MO/2024/61170,10,0,10,0.0279,1,RW/BNG/NH-373/Km511.550-512.340/Consultancy/15/2023 RW/BNG/NH-373/Km511.550-512.340/Consultancy/15/2023,05/03/2024,2024-03-05,428000000,428000000,2024-03-05,2024-03-05,2,2,2,6,2024-06-13,2024-06-13,2024-07-29,2024-07-29,2024-11-29,2024-11-29,2024-06-13,2024-11-29,0.0,0.279,9.9721,46,123,169,169,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61170
61171,Construction of 4-Lane ROB in lieu of LC No:47 at Rly. Km 49/600-700(NH Design Ch:673+000) between Nanjangud Town (NTW) and Chamarajanagar (CMNR) stations near Panyada Hundi on Mysore-Chamaraj Nagar section of NH150A in the state of Karnataka in EPC mode under NH(O) Annual Plan 2023-24 (Job No. NH-150A-KNT-2023-24-1004) Construction of 4-Lane ROB in lieu of LC No:47 at Rly. Km 49/600-700(NH Design Ch:673+000) between Nanjangud Town (NTW) and Chamarajanagar (CMNR) stations near Panyada Hundi on Mysore-Chamaraj Nagar section of NH150A in the state of Karnataka in EPC mode under NH(O) Annual Plan 2023-24 (Job No. NH-150A-KNT-2023-24-1004),MO/2024/61171,10,0,10,0.07082,1,RW/BNG/NH-150A/ROB/Km.49/600-700/70/2023 RW/BNG/NH-150A/ROB/Km.49/600-700/70/2023,29/02/2024,2024-02-29,292000000,292000000,2024-02-29,2024-02-29,4,6,2,12,2024-06-13,2024-08-06,2024-09-03,2025-12-16,2024-11-05,2024-11-05,2024-06-13,2025-12-16,0.0,0.7082,9.92918,82,63,145,551,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61171
61177,Construction for Widening to Two Lane Paved Shoulders from Km 0.000 (Mudigere) to Km 26.326 (Mugutihalli) of NH 173 Mudigere Kadur section in the State of Karnataka Job No . 1003,MO/2024/61177,17,0,17,0.0101513,1,RW/BNG/NH-173/Km0-26.326/13/2023 RW/BNG/NH-173/Km0-26.326/13/2023,22/02/2024,2024-02-22,514700000,514700000,2024-02-22,2024-02-22,4,4,4,12,2024-06-13,2024-06-24,2024-07-29,2025-07-11,2025-05-30,2025-11-26,2024-06-13,2025-11-26,0.0,0.0597,16.989849,46,305,351,531,3D,1,https://bhoomirashi.gov.in/auth/revamp/prep_public.cshtml?nid=1&project_id=61177
